ID,Parent_ID,Category
12885,11710,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Acne/Blemish Control
11711,10473,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Eczema
12887,"1,17,11,12,934",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Eczema/Eczema Medications & Creams
11713,10473,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Psoriasis
13818,"1,17,13,12,934",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Psoriasis/Psoriasis Medications & Treatments
11714,10473,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Rashes & Itches
12890,"1,17,14,12,934",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Rashes & Itches/Anti-Itch & Rash Medications
11715,"1,04,73,10,061",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Rosacea
12934,"1,04,73,11,773",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Skin Condition Medications
11716,10473,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Skin Fungus
12892,"1,17,16,12,934",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Skin Fungus/Skin Fungus Medications
11712,10473,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Sunburn
12888,"1,17,12,10,311",/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Sunburn/Sunscreen
10454,10473,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Warts
11662,10454,/Health/Health Conditions & Concerns/Skin Conditions & Skin Health/Warts/Wart Removers
10453,10085,/Health/Health Conditions & Concerns/Smoking & Smoking Cessation
13745,10085,/Health/Health Conditions & Concerns/Thyroid Conditions
10458,10085,/Health/Health Conditions & Concerns/Trauma & Stress Disorder
10463,10085,/Health/Health Conditions & Concerns/Urinary & Bladder Health
11675,"1,04,63,10,464",/Health/Health Conditions & Concerns/Urinary & Bladder Health/Bladder Cancer
11676,10463,/Health/Health Conditions & Concerns/Urinary & Bladder Health/Incontinence
11679,10463,/Health/Health Conditions & Concerns/Urinary & Bladder Health/Interstitial Cystitis
11677,10463,/Health/Health Conditions & Concerns/Urinary & Bladder Health/Overactive Bladder
11678,10463,/Health/Health Conditions & Concerns/Urinary & Bladder Health/Urinary Tract Infections
10460,10085,/Health/Health Conditions & Concerns/Vision
11671,10460,/Health/Health Conditions & Concerns/Vision/Cataracts
12867,10460,/Health/Health Conditions & Concerns/Vision/Contact Lenses & Accessories
12866,10460,/Health/Health Conditions & Concerns/Vision/Eyeglass Frames
12868,10460,/Health/Health Conditions & Concerns/Vision/Prescription Lenses
11670,10460,/Health/Health Conditions & Concerns/Vision/Vision Care Products
10457,10085,/Health/Health Conditions & Concerns/Weight Loss
11669,10457,/Health/Health Conditions & Concerns/Weight Loss/Weight Loss Products
12864,11669,/Health/Health Conditions & Concerns/Weight Loss/Weight Loss Products/Weight Loss Drugs & Medications
12865,"1,16,69,11,772",/Health/Health Conditions & Concerns/Weight Loss/Weight Loss Products/Weight Loss Supplements
10470,10085,/Health/Health Conditions & Concerns/Women's Health & OBGYN
11704,10470,/Health/Health Conditions & Concerns/Women's Health & OBGYN/Menopause
12882,11704,/Health/Health Conditions & Concerns/Women's Health & OBGYN/Menopause/Hormone Replacement Therapy
11705,10470,/Health/Health Conditions & Concerns/Women's Health & OBGYN/PMS
12883,"1,17,05,11,744",/Health/Health Conditions & Concerns/Women's Health & OBGYN/PMS/PMS Relief Medications
11703,10470,/Health/Health Conditions & Concerns/Women's Health & OBGYN/Uterine Fibroids & Heavy Periods
11706,10470,/Health/Health Conditions & Concerns/Women's Health & OBGYN/Yeast Infections
12884,"1,17,06,11,773",/Health/Health Conditions & Concerns/Women's Health & OBGYN/Yeast Infections/Yeast Infection Remedies
10087,"1,00,11,10,004","/Health/Medical Devices, Equipment & Supplies"
11765,10087,"/Health/Medical Devices, Equipment & Supplies/Bathroom Safety Equipment"
13167,10087,"/Health/Medical Devices, Equipment & Supplies/Defibrillators"
12488,10087,"/Health/Medical Devices, Equipment & Supplies/Exam Tables & Surgery Tables"
10493,"1,00,87,10,461","/Health/Medical Devices, Equipment & Supplies/First Aid Supplies"
11759,"1,04,93,11,773","/Health/Medical Devices, Equipment & Supplies/First Aid Supplies/Antibiotic & Antiseptic Medications"
11758,10493,"/Health/Medical Devices, Equipment & Supplies/First Aid Supplies/Bandages"
11757,"1,04,93,10,113","/Health/Medical Devices, Equipment & Supplies/First Aid Supplies/First Aid Kits"
11756,10493,"/Health/Medical Devices, Equipment & Supplies/First Aid Supplies/Hot & Cold Pads & Packs"
11766,10087,"/Health/Medical Devices, Equipment & Supplies/Hospital Beds, Stretchers & Accessories"
13169,10087,"/Health/Medical Devices, Equipment & Supplies/Infusion Pumps"
11767,10087,"/Health/Medical Devices, Equipment & Supplies/Medical Compression Garments & Stockings"
12494,10087,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices"
12917,"1,24,94,11,719","/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Blood Pressure Monitors & Accessories"
13184,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Body Temperature Thermometers"
12919,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Body Weight Scales"
13176,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Bone Densitometers"
13168,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/CT Scanners"
13166,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/EKG Machines"
13172,"1,24,94,11,028","/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Fetal Monitors"
13171,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/MRI Machines"
12493,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Medical Alarms"
11770,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Personal Health Monitors"
12922,11770,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Personal Health Monitors/Body Fat Monitors"
12920,"1,17,70,11,721","/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Personal Health Monitors/Cholesterol Monitors & Accessories"
12921,11770,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Personal Health Monitors/Heart Rate Monitors"
12916,11770,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Personal Health Monitors/Pedometers"
13182,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Stethoscopes"
13175,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Stress Test Devices"
13173,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Ultrasound Devices"
13165,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/Vital Sign Monitors"
13170,12494,"/Health/Medical Devices, Equipment & Supplies/Medical Diagnostic Equipment & Monitoring Devices/X-Ray Machines"
12492,10087,"/Health/Medical Devices, Equipment & Supplies/Medical Equipment Parts & Accessories"
10495,10087,"/Health/Medical Devices, Equipment & Supplies/Medical Needles, Syringes & Injection Supplies"
12912,"1,04,95,11,741","/Health/Medical Devices, Equipment & Supplies/Medical Needles, Syringes & Injection Supplies/Insulin Syringes"
12491,"1,00,87,12,253","/Health/Medical Devices, Equipment & Supplies/Medical Scrubs"
10496,10087,"/Health/Medical Devices, Equipment & Supplies/Medication Accessories"
10494,10087,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories"
11763,10494,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Canes"
11761,10494,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Crutches & Crutch Accessories"
11760,10494,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Personal Travel Scooters & Accessories"
11762,10494,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Walkers & Rollators"
11236,10494,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Wheelchairs & Wheelchair Accessories"
12479,11236,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Wheelchairs & Wheelchair Accessories/Motorized Wheelchairs"
12480,11236,"/Health/Medical Devices, Equipment & Supplies/Mobility Equipment & Accessories/Wheelchairs & Wheelchair Accessories/Wheelchair Lifts & Ramps"
12481,10087,"/Health/Medical Devices, Equipment & Supplies/Ophthalmological Instruments"
11771,10087,"/Health/Medical Devices, Equipment & Supplies/Orthopedic Braces & Supports"
12487,10087,"/Health/Medical Devices, Equipment & Supplies/Patient Gowns & Garments"
11234,"1,00,87,10,487","/Health/Medical Devices, Equipment & Supplies/Professional Dental Equipment & Supplies"
11769,10087,"/Health/Medical Devices, Equipment & Supplies/Prosthetics & Artificial Limbs"
11768,10087,"/Health/Medical Devices, Equipment & Supplies/Reachers & Grabbers"
12490,10087,"/Health/Medical Devices, Equipment & Supplies/Surgical Instruments"
13181,12490,"/Health/Medical Devices, Equipment & Supplies/Surgical Instruments/Forceps"
13178,12490,"/Health/Medical Devices, Equipment & Supplies/Surgical Instruments/Medical Clamps"
13177,12490,"/Health/Medical Devices, Equipment & Supplies/Surgical Instruments/Scalpels & Operating Knives"
13179,12490,"/Health/Medical Devices, Equipment & Supplies/Surgical Instruments/Speculae"
12495,10087,"/Health/Medical Devices, Equipment & Supplies/Utility Medical Equipment"
10086,10011,/Health/Nutrition & Dieting
10491,10086,/Health/Nutrition & Dieting/Diets & Diet Programs
11755,10491,/Health/Nutrition & Dieting/Diets & Diet Programs/Health-Related Restricted Diets
12911,"1,17,55,11,721",/Health/Nutrition & Dieting/Diets & Diet Programs/Health-Related Restricted Diets/Low Cholesterol Diets
12910,"1,17,55,11,719",/Health/Nutrition & Dieting/Diets & Diet Programs/Health-Related Restricted Diets/Low Sodium Diets
11754,"1,04,91,10,457",/Health/Nutrition & Dieting/Diets & Diet Programs/Weight Loss Diets & Diet Programs
10492,10086,/Health/Nutrition & Dieting/Nutrition Counseling
10089,10011,/Health/Pharmacy
11773,10089,/Health/Pharmacy/Drugs & Medications
11772,10089,/Health/Pharmacy/Vitamins & Supplements
12927,11772,/Health/Pharmacy/Vitamins & Supplements/Amino Acid Supplements
12931,11772,/Health/Pharmacy/Vitamins & Supplements/Calcium
12928,11772,/Health/Pharmacy/Vitamins & Supplements/Essential Fatty Acid & Omega-3s
12924,11772,/Health/Pharmacy/Vitamins & Supplements/Glucosamine & Chondroitin
12929,11772,/Health/Pharmacy/Vitamins & Supplements/Iron Supplements
12930,11772,/Health/Pharmacy/Vitamins & Supplements/Medicinal Herbs & Herbal Supplements
12926,11772,/Health/Pharmacy/Vitamins & Supplements/Multi-Vitamins
12923,11772,/Health/Pharmacy/Vitamins & Supplements/Prenatal Pills & Vitamins
12925,11772,/Health/Pharmacy/Vitamins & Supplements/Protein Supplements
10118,"1,17,72,10,014",/Health/Pharmacy/Vitamins & Supplements/Sports Nutrition Supplements
13707,11772,/Health/Pharmacy/Vitamins & Supplements/Super Food Supplements
10090,10011,/Health/Professional Medical Resources
10504,10090,/Health/Professional Medical Resources/Medical Research
11775,10504,/Health/Professional Medical Resources/Medical Research/Clinical Trials
11774,10504,/Health/Professional Medical Resources/Medical Research/Stem Cell Research
10505,"1,00,90,10,141",/Health/Professional Medical Resources/Professional Health Care Education
11778,10505,/Health/Professional Medical Resources/Professional Health Care Education/Allopathic Medicine Education
11776,10505,/Health/Professional Medical Resources/Professional Health Care Education/Non-Western & Complementary Health Education
10015,0,/Hobbies & Leisure
10133,10015,/Hobbies & Leisure/Ancestry & Genealogy
10135,10015,/Hobbies & Leisure/Antiques & Collectibles
11526,"1,01,35,10,402",/Hobbies & Leisure/Antiques & Collectibles/Antique & Art Refinishing & Restoration
12008,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique & Collectible Auctions
13820,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique & Collectible Stamps
12007,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Appraisals
10738,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Books & Manuscripts
10725,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Ceramics & Pottery
10702,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Clocks & Watches
11998,10702,/Hobbies & Leisure/Antiques & Collectibles/Antique Clocks & Watches/Antique Clocks
11999,"1,07,02,10,899",/Hobbies & Leisure/Antiques & Collectibles/Antique Clocks & Watches/Antique Watches
10730,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Coins & Collectible Money
10739,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Glassware & Art Glass
10727,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Lamps & Lighting
10708,"1,01,35,13,600",/Hobbies & Leisure/Antiques & Collectibles/Antique Maps & Geographical Artifacts
10716,10135,/Hobbies & Leisure/Antiques & Collectibles/Antique Rugs & Carpets
10719,10135,/Hobbies & Leisure/Antiques & Collectibles/Asian Antiques
10734,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Autographs
10722,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Bric-A-Brac
10724,"1,01,35,11,287",/Hobbies & Leisure/Antiques & Collectibles/Collectible Hardware & Tools
10712,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Metal Ware
12000,10712,/Hobbies & Leisure/Antiques & Collectibles/Collectible Metal Ware/Antique Silver
10718,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Pins
10733,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Postcards
10714,10135,"/Hobbies & Leisure/Antiques & Collectibles/Collectible Telephones, Typewriters & Electronics"
10706,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Textiles & Linen
10720,10135,/Hobbies & Leisure/Antiques & Collectibles/Collectible Toys & Games
10705,10135,/Hobbies & Leisure/Antiques & Collectibles/European Antiques
10736,10135,/Hobbies & Leisure/Antiques & Collectibles/Fantasy & Magical Collectibles
10699,10135,/Hobbies & Leisure/Antiques & Collectibles/Figurines
13698,"1,01,35,13,810",/Hobbies & Leisure/Antiques & Collectibles/Flea Markets & Swap Meets
10703,10135,/Hobbies & Leisure/Antiques & Collectibles/Folk Art & Ethnographic Antiques
10704,10135,/Hobbies & Leisure/Antiques & Collectibles/Game Room Collectibles
